id,lclas,mlsfc,id_poi,poi_nm,branch_nm,sub_nm,mcate_cd,mcate_nm,pnu,sido_nm,sgg_nm,bemd_nm,ri_nm,beonji,badm_cd,hadm_cd,rd_cd,rd_nm,bld_num,x,y,grid_cd,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KCLHTPO25N000002855,장소,유적지,13651828,감악사지부도,,,60603,유명사적/유적지,4888039025200120019,경상남도,거창군,신원면,구사리,산12-19,4888039025,4888039000,,,,127.9294489,35.5874128,라마389324,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002856,장소,유적지,13651829,성주이씨고가,,,60608,고택/생가/민속마을,4886037028103390002,경상남도,산청군,단성면,남사리,339-2,4886037028,4886037000,488604835305.0,지리산대로2883번길,16,127.9351368,35.2749515,라라395978,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002857,장소,유적지,13651830,이사재,,,60603,유명사적/유적지,4886037029113930000,경상남도,산청군,단성면,사월리,1393,4886037029,4886037000,,,,127.9351063,35.2765136,라라395979,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002858,장소,유적지,13651836,김숙자사당,,,60609,서원/향교/서당,4888037022103560000,경상남도,거창군,남상면,대산리,356,4888037022,4888037000,488804841616.0,한산1길,132-7,127.93727,35.6411706,라마395384,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002859,장소,유적지,13651837,면우곽종석유적,,,60603,유명사적/유적지,4886037029113440001,경상남도,산청군,단성면,사월리,1344-1,4886037029,4886037000,,,,127.9401303,35.2757525,라라400978,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002860,장소,유적지,13651838,심소정,,,60603,유명사적/유적지,4888038022109580000,경상남도,거창군,남하면,양항리,958,4888038022,4888038000,,,,127.939922,35.6843818,라마398432,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002861,장소,유적지,13651842,영빈서원,,,60609,서원/향교/서당,4888038021111250000,경상남도,거창군,남하면,무릉리,1125,4888038021,4888038000,488804841245.0,무릉2길,30-7,127.9454092,35.6653005,라마403411,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002862,장소,유적지,13651844,윤경남선생생가,,,60608,고택/생가/민속마을,4888038022105730001,경상남도,거창군,남하면,양항리,573-1,4888038022,4888038000,488804841403.0,양항길,362-5,127.9457433,35.68627,라마403434,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002863,장소,유적지,13651845,무릉리정씨고가,,,60608,고택/생가/민속마을,4888038021111360000,경상남도,거창군,남하면,무릉리,1136,4888038021,4888038000,488804841246.0,무릉3길,19-16,127.9458212,35.6641713,라마403409,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002864,장소,유적지,13651846,신안정사,,,60603,유명사적/유적지,4886037022107450000,경상남도,산청군,단성면,강누리,745,4886037022,4886037000,,,,127.946862,35.3110825,라마406018,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002865,장소,유적지,13651848,도천서원,,,60609,서원/향교/서당,4886038031101780000,경상남도,산청군,신안면,신안리,178,4886038031,4886038000,488603345012.0,문익점로,34-32,127.9528743,35.3273465,라마411036,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002866,장소,유적지,13651849,일원정,,,60603,유명사적/유적지,4888037026109690000,경상남도,거창군,남상면,전척리,969,4888037026,4888037000,,,,127.9529124,35.6451243,라마410388,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002867,장소,유적지,13651850,소남리권씨고가,,,60608,고택/생가/민속마을,4886037031104210000,경상남도,산청군,단성면,소남리,421,4886037031,4886037000,488604835079.0,목화로411번길,66-1,127.9535998,35.2589084,라라412960,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002868,장소,유적지,13651851,문익점묘,,,60603,유명사적/유적지,4886038031200750001,경상남도,산청군,신안면,신안리,산75-1,4886038031,4886038000,,,,127.9548865,35.3260227,라마413034,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002869,장소,유적지,13651855,단성향교,,,60609,서원/향교/서당,4886037022105950001,경상남도,산청군,단성면,강누리,595-1,4886037022,4886037000,488604835013.0,교동길,13-15,127.9551399,35.3091388,라마413016,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002870,장소,유적지,13651856,배산서원,,,60609,서원/향교/서당,4886037029105450000,경상남도,산청군,단성면,사월리,545,4886037029,4886037000,488604835099.0,배양길,16,127.9560437,35.293445,라라414998,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002871,장소,유적지,13651868,산청소남리선사유적,,,60603,유명사적/유적지,4886037031102190000,경상남도,산청군,단성면,소남리,219,4886037031,4886037000,,,,127.9616048,35.2504187,라라419950,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002872,장소,유적지,13651874,우산봉화대,,,60603,유명사적/유적지,4824035022200010000,경상남도,사천시,곤양면,남문외리,산1,4824035022,4824035000,,,,127.9659386,35.0519901,라라424730,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002873,장소,유적지,13651880,산청읍청정,,,60603,유명사적/유적지,4886037022100090002,경상남도,산청군,단성면,강누리,9-2,4886037022,4886037000,,,,127.9686231,35.3103002,라마426017,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002874,장소,유적지,13651882,곤양향교,,,60609,서원/향교/서당,4824035024103550000,경상남도,사천시,곤양면,송전리,355,4824035024,4824035000,482404802730.0,향교길,43-31,127.9689295,35.0611282,라라427741,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002875,장소,유적지,13651884,금성리토성지,,,60603,유명사적/유적지,4824036035104860043,경상남도,사천시,곤명면,금성리,486-43,4824036035,4824036000,,,,127.9690455,35.1446592,라라427833,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002876,장소,유적지,13651892,안곡서당,,,60609,서원/향교/서당,4886038032105370000,경상남도,산청군,신안면,중촌리,537,4886038032,4886038000,488604835284.0,중촌갈전로303번길,14-25,127.9802278,35.3302453,라마436039,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002877,장소,유적지,13651894,장천리도요지,,,60603,유명사적/유적지,4886040029113240001,경상남도,산청군,신등면,장천리,1324-1,4886040029,4886040000,,,,127.9821388,35.4286346,라마437148,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002878,장소,유적지,13651896,대방산봉수대,,,60603,유명사적/유적지,4884039029200770000,경상남도,남해군,창선면,옥천리,산77,4884039029,4884039000,,,,127.9849764,34.8595237,라라443517,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002879,장소,유적지,13651899,운대암,,,60603,유명사적/유적지,4884039029200540000,경상남도,남해군,창선면,옥천리,산54,4884039029,4884039000,,,,127.990712,34.8675041,라라448526,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002880,장소,유적지,13651900,신계서원,,,60609,서원/향교/서당,4886038024107260000,경상남도,산청군,신안면,문대리,726,4886038024,4886038000,488604835313.0,지리산대로3833번길,3-16,127.9950384,35.325492,라마449034,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002881,장소,유적지,13651909,상산김씨김후묘,,,60603,유명사적/유적지,4886040026200390003,경상남도,산청군,신등면,평지리,산39-3,4886040026,4886040000,,,,128.0026754,35.4292619,라마456149,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002882,장소,유적지,13651914,환덕리조씨고가,,,60608,고택/생가/민속마을,4824035026104640000,경상남도,사천시,곤양면,환덕리,464,4824035026,4824035000,,,,128.0050837,35.0687305,라라460749,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002883,장소,유적지,13651915,평지리은행나무,,,60603,유명사적/유적지,4886040026112880001,경상남도,산청군,신등면,평지리,1288-1,4886040026,4886040000,,,,128.0052977,35.4132877,라마458131,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002884,장소,유적지,13651919,단계리권씨고가,,,60608,고택/생가/민속마을,4886040021105740001,경상남도,산청군,신등면,단계리,574-1,4886040021,4886040000,488603019076.0,신차로,556-15,128.0083165,35.3817228,라마461096,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002885,장소,유적지,13651920,단계리박인현고가,,,60608,고택/생가/민속마을,4886040021106000001,경상남도,산청군,신등면,단계리,600-1,4886040021,4886040000,488603019076.0,신차로,542,128.0086388,35.3802751,라마461095,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002886,장소,유적지,13651922,당동당산,,,60603,유명사적/유적지,4888040024104380013,경상남도,거창군,가조면,사병리,438-13,4888040024,4888040000,,,,128.0089959,35.723995,라마460476,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002887,장소,유적지,13651925,단계리박씨고가,,,60608,고택/생가/민속마을,4886040021106290005,경상남도,산청군,신등면,단계리,629-5,4886040021,4886040000,488603019075.0,신등가회로,33-8,128.0092435,35.3800863,라마462094,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002888,장소,유적지,13651928,이충무공추모탑,,,60606,비/탑/문/각,4886040021107690007,경상남도,산청군,신등면,단계리,769-7,4886040021,4886040000,,,,128.0116638,35.3765557,라마464091,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002889,장소,유적지,13651934,도전리마애불상군,,,60603,유명사적/유적지,4886039021200600001,경상남도,산청군,생비량면,도전리,산60-1,4886039021,4886039000,,,,128.0191038,35.3414316,라마471052,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002890,장소,유적지,13651936,광제산봉수대,,,60603,유명사적/유적지,4817044026202160000,경상남도,진주시,명석면,신기리,산216,4817044026,4817044000,,,,128.0218378,35.2766041,라라474980,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002891,장소,유적지,13651962,사천조명군총,,,60602,왕릉/고분,4824033022104020000,경상남도,사천시,용현면,선진리,402,4824033022,4824033000,,,,128.0477585,35.0414796,라라499719,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002892,장소,유적지,13651981,각산봉화대,,,60603,유명사적/유적지,4824011700200020000,경상남도,사천시,대방동,,산2,4824011700,4824051000,,,,128.0579097,34.9434143,라라509610,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002893,장소,유적지,13651988,덕곡리지석묘군,,,60603,유명사적/유적지,4824033032101360001,경상남도,사천시,용현면,덕곡리,136-1,4824033032,4824033000,,,,128.0626809,34.9940452,라라513667,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002894,장소,유적지,13651989,신벽동지석묘,,,60603,유명사적/유적지,4824012300104940000,경상남도,사천시,신벽동,,494,4824012300,4824059500,,,,128.0642485,34.979965,라라515651,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002895,장소,유적지,13652000,김해김씨비각,,,60606,비/탑/문/각,4817010700102510000,경상남도,진주시,남성동,,251,4817010700,4817055500,,,,128.0754865,35.1891204,라라523883,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002896,장소,유적지,13652008,김시민장군전공비,,,60606,비/탑/문/각,4817010500104990001,경상남도,진주시,본성동,,499-1,4817010500,4817055500,,,,128.0814356,35.1899119,라라529884,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002897,장소,유적지,13652009,안점산봉수대,,,60603,유명사적/유적지,4824033026200050000,경상남도,사천시,용현면,신복리,산5,4824033026,4824033000,,,,128.0819155,35.039362,라라530717,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002898,장소,유적지,13652010,쌍충사적비,,,60606,비/탑/문/각,4817010500105000010,경상남도,진주시,본성동,,500-10,4817010500,4817055500,,,,128.0813784,35.1894656,라라529883,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002899,장소,유적지,13652028,사천읍성,,,60610,성/성터,4824025021105800002,경상남도,사천시,사천읍,선인리,580-2,4824025021,4824025000,,,,128.0935798,35.0839807,라라541767,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002900,장소,유적지,13652035,사천향교,,,60609,서원/향교/서당,4824025021101190000,경상남도,사천시,사천읍,선인리,119,4824025021,4824025000,482403334029.0,사천향교로,25,128.1007439,35.085827,라라547769,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002901,장소,유적지,13652037,와룡동사지,,,60603,유명사적/유적지,4824011000200730006,경상남도,사천시,와룡동,,산73-6,4824011000,4824055000,,,,128.1045889,34.9677059,라라551638,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002902,장소,유적지,13652039,진주상대동선조사제문비,,,60606,비/탑/문/각,4817011900105920000,경상남도,진주시,상대동,,592,4817011900,4817067300,,,,128.106935,35.1853168,라라552879,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002903,장소,유적지,13652043,상대동고분군,,,60603,유명사적/유적지,4817011900200030002,경상남도,진주시,상대동,,산3-2,4817011900,4817067300,,,,128.1116291,35.1852996,라라556879,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002904,장소,유적지,13652061,사촌리도요지,,,60603,유명사적/유적지,4824032029100310003,경상남도,사천시,사남면,사촌리,31-3,4824032029,4824032000,,,,128.1629737,34.9898383,라라605663,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002905,장소,유적지,13652066,동례리느티나무,,,60603,유명사적/유적지,4817033026112340010,경상남도,진주시,금곡면,동례리,1234-10,4817033026,4817033000,,,,128.182612,35.1062348,라라622792,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002906,장소,유적지,13652075,육영재,,,60603,유명사적/유적지,4882032021113520000,경상남도,고성군,하일면,학림리,1352,4882032021,4882032000,,,,128.184591,34.9490987,라라625617,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002907,장소,유적지,13652076,강씨고가,,,60608,고택/생가/민속마을,4872034022109050000,경상남도,의령군,화정면,덕교리,905,4872034022,4872034000,487203332082.0,진의로,1701-25,128.1871606,35.2955937,라마624002,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002908,장소,유적지,13652081,상정리조씨고가,,,60608,고택/생가/민속마을,4872034024104710002,경상남도,의령군,화정면,상정리,471-2,4872034024,4872034000,487204817421.0,화정로3길,13,128.2120247,35.2784234,라라647983,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002909,장소,유적지,13652082,의령상정리지석묘군,,,60603,유명사적/유적지,4872034024107380004,경상남도,의령군,화정면,상정리,738-4,4872034024,4872034000,,,,128.2137069,35.2736645,라라649978,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002910,장소,유적지,13652085,의령보리사지,,,60603,유명사적/유적지,4872031021101470000,경상남도,의령군,가례면,갑을리,147,4872031021,4872031000,,,,128.2211246,35.3829219,라마654099,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002911,장소,유적지,13652100,벽화산성,,,60610,성/성터,4872025030201130002,경상남도,의령군,의령읍,하리,산113-2,4872025030,4872025000,,,,128.245238,35.303623,라마677011,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002912,장소,유적지,13652102,갈천서원,,,60609,서원/향교/서당,4882035028111460000,경상남도,고성군,대가면,갈천리,1146,4882035028,4882035000,488203342001.0,갈천로,620,128.2509861,35.0480613,라라684728,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002913,장소,유적지,13652103,덕곡서원,,,60609,서원/향교/서당,4872025030106210000,경상남도,의령군,의령읍,하리,621,4872025030,4872025000,487203339019.0,벽화로,629-12,128.2533521,35.3130434,라마684022,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002914,장소,유적지,13652105,의령향교,,,60609,서원/향교/서당,4872025021103930000,경상남도,의령군,의령읍,서동리,393,4872025021,4872025000,487204817243.0,의병로15길,30,128.2575751,35.3222025,라마688032,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002915,장소,유적지,13652106,의령중동리고분군,,,60603,유명사적/유적지,4872025022200060004,경상남도,의령군,의령읍,중동리,산6-4,4872025022,4872025000,,,,128.258788,35.3118951,라마689020,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002916,장소,유적지,13652107,소산정사,,,60603,유명사적/유적지,4882035027108060000,경상남도,고성군,대가면,송계리,806,4882035027,4882035000,,,,128.2599488,35.0527152,라라693733,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002917,장소,유적지,13652126,태암서원,,,60609,서원/향교/서당,4872035025103970001,경상남도,의령군,용덕면,죽전리,397-1,4872035025,4872035000,487204817109.0,덕암로5길,5-2,128.2760177,35.3404214,라마705052,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002918,장소,유적지,13652132,고성천왕점봉수대,,,60603,유명사적/유적지,4882035025200010001,경상남도,고성군,대가면,양화리,산1-1,4882035025,4882035000,,,,128.2864758,35.0209153,라라717698,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002919,장소,유적지,13652134,미타산성,,,60610,성/성터,4872039032105430000,경상남도,의령군,부림면,묵방리,543,4872039032,4872039000,,,,128.2905473,35.5146148,라마716245,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002920,장소,유적지,13652135,추도후박나무,,,60603,유명사적/유적지,4822025029105080000,경상남도,통영시,산양읍,추도리,508,4822025029,4822025000,,,,128.2893113,34.7581133,라라722406,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002921,장소,유적지,13652141,고성향교,,,60609,서원/향교/서당,4882025027102700001,경상남도,고성군,고성읍,교사리,270-1,4882025027,4882025000,488204826041.0,교사3길,41,128.3089247,34.9761131,라라738648,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002922,장소,유적지,13652144,조안묘소,,,60603,유명사적/유적지,4873032036200870000,경상남도,함안군,군북면,하림리,산87,4873032036,4873032000,,,,128.3208828,35.2421288,라라746943,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
